id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NLRP13	4	0.84177	0.72926	0.863629	16062	0	0.16076	0.18181	0.46779	1.0	6186	2	0.16076
OAS1	4	0.84178	0.72926	0.863629	16063	0	0.017521	0.62583	0.80636	1.0	13052	1	0.017521
CORO1C	4	0.84182	0.72926	0.863629	16064	0	0.31967	0.13034	0.40854	1.0	5068	3	0.31967
COX7C	4	0.84183	0.72926	0.863629	16065	0	0.21248	0.26663	0.57252	1.0	7791	2	0.21248
TSPO2	4	0.84187	0.72926	0.863629	16066	0	-0.0020205	0.9108	0.96224	1.0	17339	0	-0.0020205
B3GNT9	4	0.84198	0.72926	0.863629	16067	0	-0.016159	0.80187	0.89334	1.0	15307	1	-0.016159
CCL20	4	0.84207	0.72926	0.863629	16068	0	0.1253	0.070501	0.2641	1.0	3090	2	0.1253
BLOC1S5	4	0.84208	0.72926	0.863629	16069	0	-0.094231	0.90053	0.95719	1.0	17149	0	-0.094231
ARSJ	3	0.84224	0.72411	0.863629	16070	0	0.16292	0.22611	0.48533	1.0	7037	1	0.16292
AGAP3	4	0.84228	0.72926	0.863629	16071	0	0.24051	0.2176	0.5114	1.0	6882	2	0.24051
FOXE1	4	0.84229	0.72926	0.863629	16072	0	-0.19406	0.83457	0.91516	1.0	15887	1	-0.19406
GCNT1	4	0.84233	0.72926	0.863629	16073	0	0.767	0.015205	0.091305	1.0	962	3	0.767
TTLL2	4	0.84241	0.72926	0.863629	16074	0	0.24101	0.095484	0.32515	1.0	3913	3	0.24101
LRRC4B	4	0.84245	0.72926	0.863629	16075	0	-0.097673	0.47597	0.75182	1.0	11659	1	-0.097673
VARS	4	0.84251	0.72926	0.863629	16076	0	-0.032052	0.87304	0.93978	1.0	16624	0	-0.032052
NTM	4	0.84255	0.72926	0.863629	16077	0	0.21948	0.43764	0.72292	1.0	11043	2	0.21948
CD59	4	0.8426	0.72926	0.863629	16078	0	0.0066158	0.72249	0.84992	1.0	14154	1	0.0066158
CRYM	4	0.84264	0.72926	0.863629	16079	0	0.73016	0.044677	0.20259	1.0	2167	3	0.73016
CDPF1	4	0.84265	0.72926	0.863629	16080	0	0.39707	0.10165	0.33664	1.0	4133	2	0.39707
CSF1R	4	0.84269	0.72926	0.863629	16081	0	0.44188	0.16951	0.45902	1.0	5929	2	0.44188
KLHDC10	4	0.84274	0.72926	0.863629	16082	0	0.59968	0.023189	0.12579	1.0	1335	2	0.59968
KCNN1	4	0.8428	0.72926	0.863629	16083	0	0.29701	0.40538	0.69586	1.0	10469	2	0.29701
NTF4	4	0.84282	0.72926	0.863629	16084	0	0.37445	0.28659	0.59299	1.0	8162	2	0.37445
SYVN1	4	0.84286	0.72926	0.863629	16085	0	0.29874	0.34568	0.6432	1.0	9300	2	0.29874
DNAJB13	4	0.84287	0.72926	0.863629	16086	0	0.37644	0.12621	0.39603	1.0	4938	2	0.37644
ZNF664	4	0.8429	0.72926	0.863629	16087	0	-0.066342	0.06779	0.25769	1.0	2998	1	-0.066342
ZNF589	4	0.84303	0.72926	0.863629	16088	0	0.60695	0.0844	0.30312	1.0	3544	3	0.60695
ACP5	4	0.84308	0.72926	0.863629	16089	0	0.50359	0.060493	0.24246	1.0	2738	3	0.50359
IPPK	4	0.84316	0.72926	0.863629	16090	0	0.3918	0.10632	0.34535	1.0	4305	3	0.3918
H1F0	4	0.84317	0.72926	0.863629	16091	0	0.083531	0.30149	0.60233	1.0	8457	2	0.083531
R3HDM4	4	0.84322	0.72926	0.863629	16092	0	0.59727	0.016056	0.095113	1.0	1023	2	0.59727
ARHGAP31	4	0.84325	0.72926	0.863629	16093	0	0.23655	0.1877	0.47699	1.0	6311	2	0.23655
SLC7A10	4	0.84328	0.72926	0.863629	16094	0	0.35415	0.21742	0.50997	1.0	6879	2	0.35415
DNAAF2	4	0.84329	0.72926	0.863629	16095	0	0.053061	0.83014	0.9095	1.0	15805	1	0.053061
BET1	4	0.84334	0.72926	0.863629	16096	0	0.36185	0.30348	0.60334	1.0	8494	2	0.36185
TRIM35	4	0.84339	0.72926	0.863629	16097	0	0.6743	0.036403	0.17809	1.0	1857	3	0.6743
TMEM67	4	0.84343	0.72926	0.863629	16098	0	0.15529	0.35046	0.64924	1.0	9394	2	0.15529
PARP12	4	0.84344	0.72926	0.863629	16099	0	0.4626	0.13842	0.42739	1.0	5318	3	0.4626
ALOX5	4	0.84356	0.72926	0.863629	16100	0	-0.064236	0.37049	0.66626	1.0	9772	1	-0.064236
A2ML1	4	0.84364	0.72926	0.863629	16101	0	0.3642	0.054326	0.22935	1.0	2519	2	0.3642
SLC6A20	4	0.84372	0.72926	0.863629	16102	0	0.18279	0.21242	0.50592	1.0	6789	2	0.18279
VPRBP	4	0.84378	0.72926	0.863629	16103	0	0.18279	0.1067	0.34535	1.0	4316	2	0.18279
CDAN1	4	0.844	0.72926	0.863629	16104	0	0.17507	0.28622	0.59299	1.0	8154	2	0.17507
OR4A16	4	0.84404	0.72926	0.863629	16105	0	0.36017	0.082906	0.3006	1.0	3490	3	0.36017
ZNF493	4	0.84418	0.72926	0.863629	16106	0	-0.0058734	0.58687	0.79415	1.0	12665	1	-0.0058734
LIN7A	4	0.84426	0.72926	0.863629	16107	0	-0.17756	0.69589	0.83994	1.0	13832	1	-0.17756
ZNF578	4	0.84428	0.72926	0.863629	16108	0	0.12642	0.32419	0.62345	1.0	8874	2	0.12642
ATP1A2	4	0.84446	0.72926	0.863629	16109	0	0.082464	0.81908	0.90449	1.0	15606	1	0.082464
DDX5	4	0.84456	0.72926	0.863629	16110	0	0.041843	0.44846	0.73446	1.0	11257	1	0.041843
RCL1	4	0.84466	0.72926	0.863629	16111	0	-0.0055873	0.88944	0.95073	1.0	16943	0	-0.0055873
ZIC3	4	0.84472	0.72926	0.863629	16112	0	-0.17291	0.90029	0.9568	1.0	17144	0	-0.17291
CPD	4	0.84472	0.72926	0.863629	16113	0	0.70131	0.067565	0.25769	1.0	2991	3	0.70131
UBAP1	4	0.8448	0.72926	0.863629	16114	0	-0.03874	0.15809	0.44568	1.0	5710	1	-0.03874
POLR2M	4	0.84485	0.72926	0.863629	16115	0	-0.15276	0.43418	0.71897	1.0	10982	1	-0.15276
LAT2	4	0.8449	0.72926	0.863629	16116	0	0.43178	0.015337	0.092124	1.0	973	2	0.43178
TECPR2	4	0.84494	0.72926	0.863629	16117	0	0.36293	0.065852	0.25521	1.0	2935	3	0.36293
TRIM74	4	0.84495	0.72926	0.863629	16118	0	0.15565	0.31109	0.60688	1.0	8637	2	0.15565
CAPN8	4	0.84497	0.72926	0.863629	16119	0	0.37207	0.31843	0.61656	1.0	8777	2	0.37207
ESRRG	4	0.84499	0.72926	0.863629	16120	0	0.20832	0.2431	0.55068	1.0	7340	2	0.20832
LRRC19	4	0.84507	0.72926	0.863629	16121	0	-0.078794	0.87577	0.94223	1.0	16679	0	-0.078794
RIN2	4	0.84515	0.72926	0.863629	16122	0	0.17101	0.28819	0.59403	1.0	8195	2	0.17101
ALOX12B	4	0.84517	0.72926	0.863629	16123	0	0.056435	0.40785	0.69676	1.0	10513	2	0.056435
VANGL2	4	0.8452	0.72926	0.863629	16124	0	-0.11952	0.84937	0.92652	1.0	16161	0	-0.11952
ZNF727	4	0.84529	0.72926	0.863629	16125	0	0.31911	0.052035	0.22581	1.0	2443	2	0.31911
KRTAP4-8	4	0.84531	0.72926	0.863629	16126	0	-0.04906	0.87904	0.94406	1.0	16739	0	-0.04906
DUSP23	4	0.84536	0.72926	0.863629	16127	0	0.42081	0.19375	0.4836	1.0	6422	2	0.42081
ZNF397	3	0.84538	0.72795	0.863629	16128	0	0.14792	0.69687	0.80866	1.0	13845	1	0.14792
CTSV	4	0.84539	0.72926	0.863629	16129	0	0.52339	0.06391	0.25215	1.0	2874	2	0.52339
TBC1D24	4	0.84545	0.72926	0.863629	16130	0	0.23457	0.32333	0.6226	1.0	8854	2	0.23457
PSMC6	4	0.84552	0.72926	0.863629	16131	0	0.17304	0.73636	0.85533	1.0	14326	1	0.17304
ZG16	4	0.84557	0.72926	0.863629	16132	0	0.75025	0.034201	0.17167	1.0	1757	3	0.75025
C8orf46	4	0.84566	0.72926	0.863629	16133	0	0.32923	0.32721	0.62604	1.0	8934	2	0.32923
ST6GAL1	4	0.84569	0.72926	0.863629	16134	0	0.24821	0.43512	0.72035	1.0	10995	2	0.24821
NAT8	4	0.8457	0.72926	0.863629	16135	0	0.65195	0.055357	0.23209	1.0	2565	3	0.65195
MTOR	4	0.84577	0.72926	0.863629	16136	0	0.11614	0.45844	0.74593	1.0	11453	2	0.11614
MYOZ3	4	0.84583	0.72926	0.863629	16137	0	0.060917	0.012247	0.074474	1.0	776	2	0.060917
ADGRF5	4	0.84588	0.72926	0.863629	16138	0	-0.065629	0.61603	0.80335	1.0	12954	1	-0.065629
STX18	4	0.84589	0.72926	0.863629	16139	0	0.33694	0.1184	0.38063	1.0	4691	3	0.33694
MKKS	4	0.84595	0.72926	0.863629	16140	0	0.6994	0.020425	0.11833	1.0	1226	3	0.6994
IFIT1	4	0.84598	0.72926	0.863629	16141	0	0.20611	0.3067	0.60334	1.0	8552	2	0.20611
AMER3	4	0.84602	0.73077	0.865358	16142	0	0.42395	0.050244	0.21811	1.0	2383	2	0.42395
CRYZL1	4	0.84618	0.73226	0.865729	16143	0	0.78682	0.035252	0.17307	1.0	1803	3	0.78682
OOEP	4	0.84625	0.73226	0.865729	16144	0	0.31746	0.044877	0.20259	1.0	2176	2	0.31746
ARHGAP36	4	0.84629	0.73226	0.865729	16145	0	-0.11108	0.39769	0.6892	1.0	10306	1	-0.11108
C6orf10	4	0.84635	0.73226	0.865729	16146	0	0.029211	0.50945	0.76356	1.0	11962	1	0.029211
MTDH	4	0.8464	0.73226	0.865729	16147	0	-0.19343	0.93544	0.97722	1.0	17843	0	-0.19343
ANO9	4	0.84647	0.73226	0.865729	16148	0	0.12375	0.16752	0.45573	1.0	5893	2	0.12375
SNX7	4	0.84662	0.73226	0.865729	16149	0	0.031704	0.37292	0.66712	1.0	9825	2	0.031704
SAMD3	4	0.84666	0.73226	0.865729	16150	0	-0.030778	0.54897	0.77805	1.0	12315	1	-0.030778
YARS	4	0.84668	0.73226	0.865729	16151	0	0.08245	0.83149	0.91202	1.0	15832	1	0.08245
ZNF451	4	0.84675	0.73226	0.865729	16152	0	0.095652	0.17136	0.45967	1.0	5971	1	0.095652
TAL2	4	0.84677	0.73226	0.865729	16153	0	0.25769	0.090627	0.31576	1.0	3750	2	0.25769
SLC2A8	4	0.8468	0.73226	0.865729	16154	0	0.2671	0.60735	0.79904	1.0	12862	1	0.2671
LGALS3	4	0.84683	0.73226	0.865729	16155	0	0.20325	0.012814	0.078576	1.0	825	2	0.20325
TARP	4	0.84687	0.73226	0.865729	16156	0	0.35636	0.16977	0.45903	1.0	5936	2	0.35636
ANO1	4	0.84708	0.73226	0.865729	16157	0	0.83313	0.02102	0.11983	1.0	1250	3	0.83313
POLR2G	4	0.84714	0.73226	0.865729	16158	0	-0.099314	0.4041	0.69421	1.0	10439	1	-0.099314
OR7G3	4	0.84715	0.73226	0.865729	16159	0	-0.023062	0.58627	0.79415	1.0	12656	1	-0.023062
IRS4	4	0.84717	0.73226	0.865729	16160	0	0.76702	0.044475	0.20201	1.0	2156	3	0.76702
GUCY2C	4	0.84723	0.73226	0.865729	16161	0	-0.15359	0.84136	0.91829	1.0	16012	0	-0.15359
RTN4RL1	4	0.84728	0.73226	0.865729	16162	0	0.87947	0.029708	0.15279	1.0	1591	3	0.87947
F2	4	0.84734	0.73226	0.865729	16163	0	0.2754	0.40184	0.69159	1.0	10390	2	0.2754
XRCC6	4	0.84736	0.73226	0.865729	16164	0	0.43479	0.071043	0.26599	1.0	3108	2	0.43479
GPR19	4	0.84746	0.73226	0.865729	16165	0	0.019746	0.84994	0.92709	1.0	16171	0	0.019746
NOS3	4	0.84755	0.73226	0.865729	16166	0	0.44008	0.064535	0.25392	1.0	2893	3	0.44008
TEX40	4	0.84756	0.73226	0.865729	16167	0	0.035708	0.31581	0.61202	1.0	8725	1	0.035708
MAGEC1	4	0.84767	0.73226	0.865729	16168	0	-0.042532	0.83716	0.91578	1.0	15932	1	-0.042532
MMP19	4	0.84786	0.73377	0.865949	16169	0	0.014317	0.57808	0.78917	1.0	12582	1	0.014317
STEAP2	4	0.84788	0.73377	0.865949	16170	0	-0.020802	0.66873	0.82625	1.0	13507	1	-0.020802
ARSI	4	0.84789	0.73377	0.865949	16171	0	0.04874	0.54009	0.77681	1.0	12223	1	0.04874
TMPRSS11F	4	0.8479	0.73377	0.865949	16172	0	0.67554	0.11357	0.36807	1.0	4536	3	0.67554
SIVA1	4	0.84793	0.73377	0.865949	16173	0	0.25634	0.35059	0.64924	1.0	9395	2	0.25634
ZNF687	4	0.84799	0.73377	0.865949	16174	0	0.18647	0.27312	0.57882	1.0	7914	2	0.18647
CLEC17A	4	0.84803	0.73377	0.865949	16175	0	0.48408	0.13831	0.42739	1.0	5313	2	0.48408
PXK	4	0.84807	0.73377	0.865949	16176	0	-0.11089	0.87038	0.93778	1.0	16568	0	-0.11089
SMARCC1	4	0.84817	0.73377	0.865949	16177	0	-0.10249	0.9513	0.98291	1.0	18169	0	-0.10249
IDH2	4	0.84829	0.73377	0.865949	16178	0	-0.033748	0.03979	0.18612	1.0	1992	1	-0.033748
SYCE1	4	0.84831	0.73377	0.865949	16179	0	0.037566	0.2744	0.57958	1.0	7936	1	0.037566
HIRIP3	3	0.84834	0.73422	0.865949	16180	0	0.24522	0.5342	0.70025	1.0	12173	1	0.24522
TNRC18	4	0.84846	0.73377	0.865949	16181	0	-0.12501	0.67153	0.82752	1.0	13531	1	-0.12501
GIMAP1-GIMAP5	4	0.84857	0.73377	0.865949	16182	0	0.030282	0.39285	0.68339	1.0	10201	2	0.030282
RBM8A	4	0.84875	0.73377	0.865949	16183	0	0.18733	0.75972	0.86847	1.0	14660	1	0.18733
PEPD	4	0.84877	0.73377	0.865949	16184	0	0.34884	0.37135	0.66712	1.0	9795	2	0.34884
RECK	4	0.84899	0.73377	0.865949	16185	0	0.18602	0.79363	0.88835	1.0	15183	1	0.18602
MNS1	4	0.84913	0.73377	0.865949	16186	0	0.15611	0.17187	0.46033	1.0	5985	2	0.15611
ENKD1	4	0.84924	0.73377	0.865949	16187	0	-0.020571	0.72639	0.84992	1.0	14203	1	-0.020571
FAM163B	4	0.84927	0.73377	0.865949	16188	0	0.00028994	0.63559	0.80945	1.0	13146	1	0.00028994
NLRP8	4	0.84933	0.73377	0.865949	16189	0	0.44845	0.31614	0.613	1.0	8731	2	0.44845
ADCK1	4	0.84934	0.73377	0.865949	16190	0	0.011292	0.2458	0.55143	1.0	7388	1	0.011292
DOCK3	4	0.8494	0.73521	0.865949	16191	0	0.32993	0.24691	0.55326	1.0	7411	2	0.32993
RPL35A	4	0.84942	0.73521	0.865949	16192	0	0.13303	0.42634	0.71297	1.0	10834	2	0.13303
PNMA6A	4	0.84944	0.73521	0.865949	16193	0	0.21825	0.27456	0.57958	1.0	7940	2	0.21825
ABCF3	4	0.84947	0.73521	0.865949	16194	0	0.083348	0.44416	0.72769	1.0	11174	2	0.083348
MAD2L1BP	4	0.84959	0.73521	0.865949	16195	0	0.29777	0.30201	0.60233	1.0	8471	2	0.29777
USP17L12	4	0.84962	0.73521	0.865949	16196	0	-0.35031	0.91823	0.96775	1.0	17500	0	-0.35031
GAL3ST2	4	0.84972	0.73669	0.865949	16197	0	0.19291	0.070895	0.26539	1.0	3102	2	0.19291
UQCR11	4	0.84982	0.73669	0.865949	16198	0	0.24512	0.23686	0.54136	1.0	7229	2	0.24512
SIPA1	4	0.84984	0.73669	0.865949	16199	0	0.26587	0.33836	0.63737	1.0	9151	2	0.26587
CDCP1	4	0.84986	0.73669	0.865949	16200	0	0.28239	0.36368	0.66112	1.0	9639	2	0.28239
PHC3	4	0.84989	0.73669	0.865949	16201	0	0.25085	0.24365	0.55068	1.0	7353	2	0.25085
LRRFIP1	4	0.84993	0.73669	0.865949	16202	0	0.14228	0.2735	0.57958	1.0	7923	2	0.14228
PFKL	4	0.84996	0.73669	0.865949	16203	0	0.394	0.19342	0.48236	1.0	6415	2	0.394
ANG	4	0.85001	0.73669	0.865949	16204	0	0.51858	0.014361	0.087813	1.0	916	3	0.51858
FAM47E-STBD1	4	0.85003	0.73669	0.865949	16205	0	0.41455	0.097662	0.32998	1.0	3988	3	0.41455
CALCOCO1	4	0.85031	0.73669	0.865949	16206	0	0.19709	0.28751	0.59403	1.0	8180	2	0.19709
SLC8B1	4	0.85032	0.73669	0.865949	16207	0	-0.17498	0.82392	0.90641	1.0	15691	1	-0.17498
OAZ3	4	0.85033	0.73669	0.865949	16208	0	0.40243	0.14042	0.43087	1.0	5382	3	0.40243
OR8H3	4	0.85035	0.73669	0.865949	16209	0	0.45983	0.12746	0.40329	1.0	4977	2	0.45983
PIGP	4	0.85036	0.73669	0.865949	16210	0	0.18093	0.39992	0.69159	1.0	10345	2	0.18093
IL16	4	0.85052	0.73669	0.865949	16211	0	0.50349	0.060016	0.24126	1.0	2723	2	0.50349
COLCA1	4	0.85066	0.73669	0.865949	16212	0	-0.13395	0.35524	0.65262	1.0	9464	1	-0.13395
NXPE2	4	0.85071	0.73669	0.865949	16213	0	0.026631	0.78154	0.8809	1.0	14993	1	0.026631
FARSB	4	0.85081	0.73669	0.865949	16214	0	0.20293	0.019444	0.11425	1.0	1182	2	0.20293
OR2C1	4	0.85081	0.73669	0.865949	16215	0	0.37532	0.11873	0.38063	1.0	4706	3	0.37532
PTK7	4	0.85083	0.73669	0.865949	16216	0	0.22325	0.10555	0.3417	1.0	4285	2	0.22325
PRKAR2B	4	0.85085	0.73669	0.865949	16217	0	-0.14958	0.38141	0.67655	1.0	9989	1	-0.14958
PLCZ1	4	0.8509	0.73669	0.865949	16218	0	0.22991	0.29805	0.60079	1.0	8399	2	0.22991
NOS1AP	4	0.85095	0.73669	0.865949	16219	0	0.18078	0.16798	0.45573	1.0	5902	2	0.18078
CNTN4	4	0.85096	0.73669	0.865949	16220	0	-0.0022326	0.037315	0.18244	1.0	1897	1	-0.0022326
ZNF287	4	0.851	0.73669	0.865949	16221	0	0.27663	0.30435	0.60334	1.0	8512	2	0.27663
IBSP	4	0.85106	0.73669	0.865949	16222	0	0.032104	0.34784	0.64668	1.0	9336	1	0.032104
ANAPC10	4	0.85107	0.73669	0.865949	16223	0	0.32899	0.12469	0.39522	1.0	4887	2	0.32899
SPATA45	4	0.85118	0.73669	0.865949	16224	0	0.056972	0.32555	0.62345	1.0	8901	2	0.056972
SPP1	4	0.85121	0.73669	0.865949	16225	0	0.10278	0.59537	0.79474	1.0	12756	1	0.10278
SYTL2	4	0.85138	0.73669	0.865949	16226	0	-0.056507	0.039992	0.18655	1.0	1997	1	-0.056507
PKD2L1	4	0.85142	0.73669	0.865949	16227	0	0.12191	0.76551	0.87098	1.0	14742	1	0.12191
SNRPG	4	0.85144	0.73669	0.865949	16228	0	0.098974	0.2719	0.57464	1.0	7888	2	0.098974
C12orf43	4	0.85147	0.73669	0.865949	16229	0	0.018579	0.51392	0.76481	1.0	12004	1	0.018579
RPS13	4	0.85149	0.73669	0.865949	16230	0	-0.13031	0.19673	0.48698	1.0	6475	1	-0.13031
GGA1	4	0.85152	0.73669	0.865949	16231	0	-0.0041713	0.78691	0.88463	1.0	15078	1	-0.0041713
P2RX1	4	0.85157	0.73669	0.865949	16232	0	1.1127	0.0044021	0.0384	1.0	289	3	1.1127
KDM7A	4	0.85159	0.73669	0.865949	16233	0	-0.077736	0.68448	0.83306	1.0	13685	1	-0.077736
GLA	4	0.85166	0.73669	0.865949	16234	0	0.51242	0.19885	0.48963	1.0	6518	2	0.51242
LAMA4	4	0.85175	0.73669	0.865949	16235	0	0.66074	0.042256	0.19333	1.0	2079	2	0.66074
SETD2	4	0.85183	0.73669	0.865949	16236	0	0.034202	0.83774	0.91702	1.0	15938	0	0.034202
CTAGE9	4	0.85187	0.73669	0.865949	16237	0	-0.21139	0.61238	0.80216	1.0	12918	1	-0.21139
ZNF551	4	0.85193	0.73669	0.865949	16238	0	0.37438	0.10828	0.34784	1.0	4379	2	0.37438
CRTAP	4	0.85195	0.73669	0.865949	16239	0	0.14701	0.41839	0.70796	1.0	10687	2	0.14701
PANO1	4	0.85197	0.73669	0.865949	16240	0	0.27257	0.10267	0.33739	1.0	4175	3	0.27257
CCDC81	4	0.852	0.73669	0.865949	16241	0	0.38054	0.16078	0.45042	1.0	5763	2	0.38054
SMIM14	4	0.85204	0.73669	0.865949	16242	0	0.20386	0.40764	0.69676	1.0	10507	2	0.20386
KCNK2	4	0.85205	0.73669	0.865949	16243	0	0.22055	0.023743	0.12767	1.0	1354	2	0.22055
ZBTB49	4	0.85207	0.73669	0.865949	16244	0	0.10203	0.41046	0.69934	1.0	10555	2	0.10203
FARP1	4	0.85209	0.73669	0.865949	16245	0	0.44254	0.17995	0.46646	1.0	6144	2	0.44254
F2RL1	4	0.85214	0.73669	0.865949	16246	0	-0.11062	0.24103	0.54996	1.0	7300	1	-0.11062
KLHL15	4	0.85215	0.73669	0.865949	16247	0	0.8805	0.036663	0.17849	1.0	1872	3	0.8805
KIAA0355	4	0.85221	0.73669	0.865949	16248	0	-0.0033503	0.46012	0.74686	1.0	11485	2	-0.0033503
HS3ST5	4	0.85229	0.73669	0.865949	16249	0	0.82629	0.0032331	0.033008	1.0	221	3	0.82629
PDIA6	4	0.85238	0.73669	0.865949	16250	0	0.50975	0.044826	0.20259	1.0	2173	3	0.50975
SEPHS1	4	0.85241	0.73669	0.865949	16251	0	-0.13119	0.93448	0.97673	1.0	17827	0	-0.13119
FAM179B	4	0.85243	0.73669	0.865949	16252	0	0.1034	0.29679	0.60079	1.0	8376	1	0.1034
CYSLTR2	4	0.85245	0.73669	0.865949	16253	0	0.3026	0.13877	0.428	1.0	5333	3	0.3026
TNFRSF13B	4	0.85249	0.73669	0.865949	16254	0	-0.15885	0.80995	0.89952	1.0	15445	1	-0.15885
DLK1	4	0.85255	0.73669	0.865949	16255	0	0.37713	0.035443	0.17408	1.0	1812	2	0.37713
SLC17A1	4	0.85271	0.73669	0.865949	16256	0	0.0052391	0.40219	0.69244	1.0	10399	2	0.0052391
LRIT3	3	0.85271	0.73919	0.866321	16257	0	1.098	0.0071818	0.034288	1.0	460	2	1.098
SLC25A25	4	0.85272	0.73669	0.865949	16258	0	0.21244	0.35974	0.65686	1.0	9553	2	0.21244
MOK	4	0.85286	0.73669	0.865949	16259	0	-0.087379	0.67777	0.83124	1.0	13601	1	-0.087379
ZNF774	4	0.85301	0.73669	0.865949	16260	0	0.19892	0.24774	0.55326	1.0	7431	2	0.19892
FADS6	4	0.85304	0.73669	0.865949	16261	0	-0.036371	0.86355	0.93578	1.0	16441	0	-0.036371
DOCK6	4	0.85307	0.73815	0.865949	16262	0	0.17602	0.28803	0.59403	1.0	8189	2	0.17602
ERVFRD-1	4	0.85308	0.73815	0.865949	16263	0	-0.21235	0.29731	0.60079	1.0	8386	1	-0.21235
ZDHHC20	4	0.85314	0.73815	0.865949	16264	0	0.30001	0.13285	0.41283	1.0	5140	3	0.30001
CHIA	4	0.85325	0.73815	0.865949	16265	0	0.2495	0.46125	0.74686	1.0	11509	2	0.2495
NYAP1	4	0.85328	0.73815	0.865949	16266	0	1.1868	0.017981	0.11174	1.0	1125	3	1.1868
SLC48A1	4	0.85329	0.73815	0.865949	16267	0	0.37599	0.21651	0.50924	1.0	6866	2	0.37599
APEX1	4	0.85354	0.73815	0.865949	16268	0	0.34127	0.21385	0.50713	1.0	6812	2	0.34127
NPTN	4	0.85357	0.73815	0.865949	16269	0	0.10822	0.10421	0.3403	1.0	4236	1	0.10822
SLC35E4	4	0.8536	0.73815	0.865949	16270	0	-0.28328	0.89418	0.952	1.0	17033	0	-0.28328
SAA2	4	0.85364	0.73815	0.865949	16271	0	0.057565	0.48159	0.75366	1.0	11711	1	0.057565
SIRT5	3	0.85364	0.74045	0.866321	16272	0	0.13473	0.36301	0.60663	1.0	9621	1	0.13473
TRMT11	4	0.85366	0.73815	0.865949	16273	0	0.37028	0.034107	0.17106	1.0	1751	2	0.37028
C16orf90	4	0.85378	0.73815	0.865949	16274	0	0.39126	0.17722	0.46514	1.0	6095	2	0.39126
ASB5	4	0.8538	0.73815	0.865949	16275	0	0.20888	0.13989	0.43087	1.0	5366	2	0.20888
OR11G2	4	0.85386	0.73815	0.865949	16276	0	0.063115	0.43142	0.71732	1.0	10927	1	0.063115
SPATA5	4	0.85394	0.73815	0.865949	16277	0	-0.05646	0.85087	0.92709	1.0	16187	0	-0.05646
RBPJ	4	0.85399	0.73815	0.865949	16278	0	0.22995	0.76111	0.86847	1.0	14675	1	0.22995
LAMTOR4	4	0.85405	0.73815	0.865949	16279	0	0.1595	0.83789	0.91702	1.0	15944	0	0.1595
EFCAB7	4	0.8541	0.73815	0.865949	16280	0	0.45198	0.043822	0.1975	1.0	2139	3	0.45198
AKT1S1	4	0.85425	0.73815	0.865949	16281	0	0.20221	0.26773	0.5736	1.0	7813	2	0.20221
ESX1	4	0.85432	0.73815	0.865949	16282	0	0.1011	0.10684	0.34614	1.0	4322	2	0.1011
CTBP2	4	0.8544	0.73815	0.865949	16283	0	0.050874	0.40589	0.69586	1.0	10479	2	0.050874
EN2	3	0.85444	0.74045	0.866321	16284	0	0.71533	0.082884	0.25057	1.0	3489	2	0.71533
PSME1	4	0.85445	0.73815	0.865949	16285	0	0.10347	0.84449	0.92245	1.0	16070	0	0.10347
TRMT61B	4	0.85453	0.73815	0.865949	16286	0	0.46809	0.079169	0.28705	1.0	3368	2	0.46809
ARHGAP11A	4	0.85456	0.73815	0.865949	16287	0	0.27566	0.3139	0.60768	1.0	8688	2	0.27566
ARF3	4	0.85474	0.73815	0.865949	16288	0	-0.15128	0.88588	0.94727	1.0	16877	0	-0.15128
APOM	4	0.85475	0.73815	0.865949	16289	0	0.02648	0.58544	0.79415	1.0	12645	1	0.02648
VKORC1	4	0.85483	0.73815	0.865949	16290	0	1.1464	0.0026156	0.026299	1.0	178	3	1.1464
DCDC2C	4	0.85491	0.73815	0.865949	16291	0	0.16404	0.23491	0.53876	1.0	7201	2	0.16404
NCAN	4	0.85492	0.73815	0.865949	16292	0	0.025566	0.8114	0.90014	1.0	15463	1	0.025566
COIL	4	0.85495	0.73815	0.865949	16293	0	0.0033131	0.077671	0.28248	1.0	3321	1	0.0033131
SLC28A1	4	0.85501	0.73815	0.865949	16294	0	0.72682	0.0064139	0.049255	1.0	416	3	0.72682
AGFG1	4	0.85502	0.73815	0.865949	16295	0	0.39758	0.13768	0.42591	1.0	5284	3	0.39758
BAG1	3	0.8551	0.74045	0.866321	16296	0	-0.044358	0.12444	0.32113	1.0	4877	1	-0.044358
KRTAP21-3	4	0.85523	0.73815	0.865949	16297	0	0.044514	0.42567	0.71201	1.0	10814	2	0.044514
TMEM5	4	0.85524	0.73815	0.865949	16298	0	0.085429	0.42859	0.71548	1.0	10869	1	0.085429
LRCH1	4	0.8553	0.73965	0.866321	16299	0	-0.091342	0.16384	0.45305	1.0	5821	1	-0.091342
USP46	4	0.85552	0.74111	0.866321	16300	0	0.32173	0.22218	0.52146	1.0	6965	2	0.32173
PMVK	4	0.85558	0.74111	0.866321	16301	0	-0.15927	0.44177	0.72587	1.0	11132	1	-0.15927
SPATA13	4	0.8556	0.74111	0.866321	16302	0	0.14538	0.75849	0.86785	1.0	14636	1	0.14538
POMP	4	0.85563	0.74111	0.866321	16303	0	0.42226	0.11598	0.37658	1.0	4610	3	0.42226
